paper_id,year,author_name,affiliation_string,institution_type
2404.04752,2024,Bhavanaraj Gudiguntla,"Drexel University, Philadelphia, PA 19104, USA",research university
2404.04752,2024,Daniel Ting,"Drexel University, Philadelphia, PA 19104, USA",research university
2404.04752,2024,Lifeng Zhou,"Drexel University, Philadelphia, PA 19104, USA",research university
2404.12278,2024,David Restrepo,"Laboratory for Computational Physiology, Massachusetts Institute of Technology, Cambridge, Massachusetts, United States of America; Departamento de Telemática, Universidad del Cauca, Popayán, Cauca, Colombia.",research university
2404.12278,2024,Chenwei Wu,"Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, Michigan, United States of America.",research university
2404.12278,2024,Constanza Vásquez-Venegas,"Scientific Image Analysis Lab, Universidad de Chile, Santiago, Santiago, Chile.",research university
2404.12278,2024,Luis Filipe Nakayama,"Laboratory for Computational Physiology, Massachusetts Institute of Technology, Cambridge, Massachusetts, United States of America; Department of Ophthalmology, São Paulo Federal University, São Paulo, São Paulo, Brazil.",research university
2404.12278,2024,Leo Anthony Celi,"Laboratory for Computational Physiology, Massachusetts Institute of Technology, Cambridge, Massachusetts, United States of America; Department of Biostatistics, Harvard TH Chan School of Public Health, Boston, Massachusetts, United States of America; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, Massachusetts, United States of America.",research university and academic medical center
2404.12278,2024,Diego M López,"Departamento de Telemática, Universidad del Cauca, Popayán, Cauca, Colombia.",research university
2403.05641,2024,Quan Do,"Graduate Program for Neuroscience, Boston University, Boston, MA; Center for Systems Neuroscience, Boston University, Boston, MA",research university
2403.05641,2024,Thomas M. Morin,"A. A. Martinos Center for Biomedical Imaging, Dept. of Radiology, Mass. General Hospital, Boston, MA; Psychology Department, Brandeis University, Waltham, MA",hospital and research university
2403.05641,2024,Chantal E. Stern,"Graduate Program for Neuroscience, Boston University, Boston, MA; Department of Psychological and Brain Sciences, Boston University, Boston, MA; Cognitive Neuroimaging Center, Boston University, Boston, MA",research university
2403.05641,2024,Michael E. Hasselmo,"Graduate Program for Neuroscience, Boston University, Boston, MA; Department of Psychological and Brain Sciences, Boston University, Boston, MA; Center for Systems Neuroscience, Boston University, Boston, MA",research university
2404.03624,2024,Bradley P. Allen,"University of Amsterdam, Amsterdam, The Netherlands",research university
2404.03624,2024,Filip Ilievski,"Vrije Universiteit, Amsterdam, The Netherlands",research university
2402.11804,2024,Kai Wang,Nanyang Technological University,research university
2402.11804,2024,Yuwei Xu,Nanyang Technological University,research university
2402.11804,2024,Zhiyong Wu,Shanghai Artificial Intelligence Laboratory,industry research lab
2402.11804,2024,Siqiang Luo,Nanyang Technological University,research university
2402.04382,2024,Sopam Dasgupta,"The University of Texas at Dallas, USA",research university
2402.04382,2024,Farhad Shakerin,"Microsoft Research, USA",industry research lab
2402.04382,2024,Joaquín Arias,"CETINIA, Universidad Rey Juan Carlos, Spain",research university
2402.04382,2024,Elmer Salazar,"The University of Texas at Dallas, USA",research university
2402.04382,2024,Gopal Gupta,"The University of Texas at Dallas, USA",research university
2404.02454,2024,Patrick Doherty,"Department of Computer and Information Science, Linköping University, Sweden; Faculty of Informatics, Mahasarakham University, Thailand",research university
2404.02454,2024,Andrzej Szalas,"Department of Computer and Information Science, Linköping University, Sweden; Institute of Informatics, University of Warsaw, Poland",research university
2402.15075,2024,Peng Lin,"School of Statistics, Capital University of Economics and Business, Beijing 100070, China",teaching university
2402.15075,2024,Martin Neil,"School of Electronic Engineering and Computer Science, Queen Mary, University of London, E1 4NS, London, UK",research university
2402.15075,2024,Norman Fenton,"School of Electronic Engineering and Computer Science, Queen Mary, University of London, E1 4NS, London, UK",research university
2402.04578,2024,Jiaqi Chen,Fudan University,research university
2402.04578,2024,Yuxian Jiang,Fudan University,research university
2402.04578,2024,Jiachen Lu,Fudan University,research university
2402.04578,2024,Li Zhang,"School of Data Science, Fudan University",research university
2401.16744,2024,Venetia Pliatsika,"New York University, New York, NY, USA",research university
2401.16744,2024,Joao Fonseca,"New York University, New York, NY, USA",research university
2401.16744,2024,Kateryna Akhynko,"Ukrainian Catholic University, Lviv, Ukraine",research university
2401.16744,2024,Ivan Shevchenko,"Ukrainian Catholic University, Lviv, Ukraine",research university
2401.16744,2024,Julia Stoyanovich,"New York University, New York, NY, USA",research university
2403.07769,2024,Carlos Jose Xavier Cruz,"carlos.cruz@fgv.edu.br, Fundação Getulio Vargas (FGV)",research university
2403.15760,2024,Jianqing Zhang,"Shanghai Jiao Tong University; Work done during internship at AIR (Institute for AI Industry Research, Tsinghua University)",research university
2403.15760,2024,Yang Liu,"Institute for AI Industry Research (AIR), Tsinghua University; Shanghai Artificial Intelligence Laboratory",industry research lab
2403.15760,2024,Yang Hua,Queen's University Belfast,research university
2403.15760,2024,Jian Cao,Shanghai Jiao Tong University; Shanghai Key Laboratory of Trusted Data Circulation and Governance in Web3,research university
2404.00017,2024,Anirban Mukherjee,"Samuel Curtis Johnson Graduate School of Management, Cornell University, Sage Hall, Ithaca, NY 14850, USA",research university
2402.08178,2024,Jae-Woo Choi,Electronics and Telecommunications Research Institute,government research institute
2402.08178,2024,Youngwoo Yoon,Electronics and Telecommunications Research Institute,government research institute
2402.08178,2024,Hyobin Ong,Electronics and Telecommunications Research Institute; University of Science and Technology,government research institute and public university
2402.08178,2024,Jaehong Kim,Electronics and Telecommunications Research Institute,government research institute
2402.08178,2024,Minsu Jang,Electronics and Telecommunications Research Institute; University of Science and Technology,government research institute and public university
2402.08423,2024,Peining Shen,"Xi'an Jiaotong University, China",research university
2402.08423,2024,Jianwu Fang,"Xi'an Jiaotong University, China",research university
2402.08423,2024,Hongkai Yu,"Cleveland State University, USA",research university
2402.08423,2024,Jianru Xue,"Xi'an Jiaotong University, China",research university
2402.07234,2024,Xin Tong,"School of Information and Network Security, People's Public Security University of China, Beijing",public security university
2402.07234,2024,Bo Jin,"National Engineering Research Center of Classified Protection and Safeguard Technology for Cybersecurity, The Third Research Institute of the Ministry of Public Security of China, Shanghai",government research institute
2402.07234,2024,Zhi Lin,"Department of Engineering Physics, Tsinghua University & Science and Technology Information Bureau, The Ministry of Public Security of China, Beijing",research university and government ministry
2402.07234,2024,Binjun Wang,"School of Information and Network Security, People's Public Security University of China, Beijing",public security university
2402.07234,2024,Ting Yu,"The Third Research Institute of the Ministry of Public Security of China, Shanghai",government research institute
2402.07234,2024,Qiang Cheng,"The Third Research Institute of the Ministry of Public Security of China, Shanghai",government research institute
2403.09925,2024,Saeid Amiri,"JP Morgan AI Research. New York City, NY, USA",industry research lab
2403.09925,2024,Parisa Zehtabi,"JP Morgan AI Research. London, UK",industry research lab
2403.09925,2024,Danial Dervovic,"JP Morgan AI Research. Edinburgh, UK",industry research lab
2403.09925,2024,Michael Cashmore,"JP Morgan AI Research. Edinburgh, UK",industry research lab
2403.17532,2024,Yilin Wang,"Defense Innovation Institute, Academy of Military Sciences",government military research institute
2403.17532,2024,Minghao Hu,Information Research Center of Military Science,government military research institute
2403.17532,2024,Zhen Huang,National Key Laboratory of Parallel and Distributed Computing,national lab
2403.17532,2024,Dongsheng Li,National Key Laboratory of Parallel and Distributed Computing,national lab
2403.17532,2024,Dong Yang,National Key Laboratory of Parallel and Distributed Computing,national lab
2403.17532,2024,Xicheng Lu,National Key Laboratory of Parallel and Distributed Computing,national lab
2403.15587,2024,David Herrera-Poyatos,"Department of Computer Sciences and Artificial Intelligence, and the Andalusian Research Institute in Data Science and Computational Intelligence (DaSCI), University of Granada, 18071 Granada, Spain",research university
2403.15587,2024,Cristina Zuheros,"Department of Computer Sciences and Artificial Intelligence, and the Andalusian Research Institute in Data Science and Computational Intelligence (DaSCI), University of Granada, 18071 Granada, Spain",research university
2403.15587,2024,Rosana Montes,"Department of Software Engineering, and the Andalusian Research Institute in Data Science and Computational Intelligence (DaSCI), University of Granada, 18071 Granada, Spain",research university
2403.15587,2024,Francisco Herrera,"Department of Computer Sciences and Artificial Intelligence, and the Andalusian Research Institute in Data Science and Computational Intelligence (DaSCI), University of Granada, 18071 Granada, Spain",research university
2401.02705,2024,Zhitao Wang,"WeChat Pay, Tencent, Shenzhen, China",tech company
2401.02705,2024,Wei Wang,"WeChat Pay, Tencent, Shenzhen, China",tech company
2401.02705,2024,Zirao Li,"WeChat Pay, Tencent, Shenzhen, China",tech company
2401.02705,2024,Long Wang,"WeChat Pay, Tencent, Shenzhen, China",tech company
2401.02705,2024,Can Yi,"WeChat Pay, Tencent, Shenzhen, China",tech company
2401.02705,2024,Xinjie Xu,"WeChat Pay, Tencent, Shenzhen, China",tech company
2401.02705,2024,Luyang Cao,"WeChat Pay, Tencent, Shenzhen, China",tech company
2401.02705,2024,Hanjing Su,"WeChat Pay, Tencent, Shenzhen, China",tech company
2401.02705,2024,Shouzhi Chen,"WeChat Pay, Tencent, Shenzhen, China",tech company
2401.02705,2024,Jun Zhou,"WeChat Pay, Tencent, Shenzhen, China",tech company
2403.14566,2024,Avani Gupta,"CVIT, KCIS, IIIT-Hyderabad, India",research university
2403.14566,2024,P J Narayanan,"CVIT, KCIS, IIIT-Hyderabad, India",research university
2401.03082,2024,Lin Sun,"Department of Computer Science, Hangzhou City University, China",teaching university
2401.03082,2024,Kai Zhang,"Department of Computer Science and Engineering, Ohio State University, USA",research university
2401.03082,2024,Qingyuan Li,"College of Computer Science and Technology, Zhejiang University, China",research university
2401.03082,2024,Renze Lou,"Department of Computer Science and Engineering, Pennsylvania State University, USA",research university
2404.15583,2024,Sarah Keren,"Taub Faculty of Computer Science, Technion – Israel Institute of Technology, Israel",research university
2404.15583,2024,Chaimaa Essayeh,"Departement of Engineering, Nottingham Trent University",research university
2404.15583,2024,Stefano V. Albrecht,"School of Informatics, University of Edinburgh",research university
2404.15583,2024,Thomas Morstyn,"Department of Engineering Science, University of Oxford",research university
2402.14083,2024,Lucas Lehnert,FAIR at Meta,industry research lab
2402.14083,2024,Sainbayar Sukhbaatar,FAIR at Meta,industry research lab
2402.14083,2024,DiJia Su,FAIR at Meta,industry research lab
2402.14083,2024,Qinqing Zheng,FAIR at Meta,industry research lab
2402.14083,2024,Paul Mcvay,FAIR at Meta,industry research lab
2402.14083,2024,Michael Rabbat,FAIR at Meta,industry research lab
2402.14083,2024,Yuandong Tian,FAIR at Meta,industry research lab
2403.01816,2024,Wenjing Zhang,Harbin Institute of Technology,research university
2403.01816,2024,Wei Zhang,Harbin Institute of Technology,research university
2402.10416,2024,Lance Ying,"Massachusetts Institute of Technology, Cambridge, MA, USA; Harvard University, Cambridge, MA, USA",research university
2402.10416,2024,Tan Zhi-Xuan,"Massachusetts Institute of Technology, Cambridge, MA, USA",research university
2402.10416,2024,Lionel Wong,"Massachusetts Institute of Technology, Cambridge, MA, USA",research university
2402.10416,2024,Vikash Mansinghka,"Massachusetts Institute of Technology, Cambridge, MA, USA",research university
2402.10416,2024,Joshua Tenenbaum,"Massachusetts Institute of Technology, Cambridge, MA, USA",research university
2404.11898,2024,Luke Lee,"King's College London, London, United Kingdom",research university
2402.05605,2024,Andrew Fuchs,"Department of Computer Science, Università di Pisa, Italy and Institute for Informatics and Telematics (IIT), National Research Council (CNR), Italy",research university and national research council
2402.05605,2024,Andrea Passarella,"Institute for Informatics and Telematics (IIT), National Research Council (CNR), Italy",national research council
2402.05605,2024,Marco Conti,"Institute for Informatics and Telematics (IIT), National Research Council (CNR), Italy",national research council
2402.02053,2024,Yangbin Yu,Tencent,tech company
2402.02053,2024,Qin Zhang,Tencent,tech company
2402.02053,2024,Junyou Li,Tencent,tech company
2402.02053,2024,Qiang Fu,Tencent,tech company
2402.02053,2024,Deheng Ye,Tencent,tech company
2405.02105,2024,Vladyslav Nechakhin,"L3S Research Center, Leibniz University Hannover, Hannover, Germany",research university
2405.02105,2024,Jennifer D'Souza,"Leibniz Information Centre for Science and Technology, Hannover, Germany",national library and information center
2405.02105,2024,Steffen Eger,"University of Mannheim, Mannheim, Germany",research university
2403.17426,2024,Saurav Joshi,"USC Information Sciences Institute, Marina del Rey, CA, USA",research institute (university-affiliated)
2403.17426,2024,Filip Ilievski,"USC Information Sciences Institute, Marina del Rey, CA, USA; Vrije Universiteit, Amsterdam, The Netherlands",research institute (university-affiliated) and research university
2403.17426,2024,Jay Pujara,"USC Information Sciences Institute, Marina del Rey, CA, USA",research institute (university-affiliated)
2402.15515,2024,Aokun Chen,"Department of Health Outcomes and Biomedical Informatics, College of Medicine, University of Florida, Gainesville, FL",research university
2402.15515,2024,Qian Li,"Department of Health Outcomes and Biomedical Informatics, College of Medicine, University of Florida, Gainesville, FL",research university
2402.15515,2024,Yu Huang,"Department of Health Outcomes and Biomedical Informatics, College of Medicine, University of Florida, Gainesville, FL",research university
2402.15515,2024,Yongqiu Li,"Department of Health Outcomes and Biomedical Informatics, College of Medicine, University of Florida, Gainesville, FL",research university
2402.15515,2024,Yu-neng Chuang,"Department of Computer Science, George R. Brown School of Engineering, Rice University, Houston, TX",research university
2402.15515,2024,Xia Hu,"Department of Computer Science, George R. Brown School of Engineering, Rice University, Houston, TX",research university
2402.15515,2024,Serena Guo,"Department of Pharmaceutical Outcomes & Policy, College of Pharmacy, University of Florida, Gainesville, FL",research university
2402.15515,2024,Yonghui Wu,"Department of Health Outcomes and Biomedical Informatics, College of Medicine, University of Florida, Gainesville, FL",research university
2402.15515,2024,Yi Guo,"Department of Health Outcomes and Biomedical Informatics, College of Medicine, University of Florida, Gainesville, FL",research university
2402.15515,2024,Jiang Bian,"Department of Health Outcomes and Biomedical Informatics, College of Medicine, University of Florida, Gainesville, FL",research university
2501.09316,2025,Anbang Ye,HPC-AI Tech,tech company
2501.09316,2025,Qianran Ma,HPC-AI Tech,tech company
2501.09316,2025,Jia Chen,Grab Holdings Inc,tech company
2501.09316,2025,Muqi Li,Grab Holdings Inc,tech company
2501.09316,2025,Tong Li,HPC-AI Tech,tech company
2501.09316,2025,Fujiao Liu,Grab Holdings Inc,tech company
2501.09316,2025,Siqi Mai,HPC-AI Tech,tech company
2501.09316,2025,Meichen Lu,Grab Holdings Inc,tech company
2501.09316,2025,Haitao Bao,Grab Holdings Inc,tech company
2501.09316,2025,Yang You,National University of Singapore,research university
2503.08308,2025,Zhuo Zhi,"University College London, UK",research university
2503.08308,2025,Chen Feng,"University College London, UK",research university
2503.08308,2025,Adam Daneshmend,"National Health Service, UK",public healthcare system
2503.08308,2025,Mine Orlu,"University College London, UK",research university
2503.08308,2025,Andreas Demosthenous,"University College London, UK",research university
2503.08308,2025,Lu Yin,"University of Surrey, UK",research university
2503.08308,2025,Da Li,"Samsung AI Centre, UK",industry research lab
2503.08308,2025,Ziquan Liu,"Queen Mary University of London, UK",research university
2503.08308,2025,Miguel R. D. Rodrigues,"University College London, UK",research university
2502.07803,2025,Cheryl Li,"Independent Researcher, Beijing, China",independent researcher
2502.07803,2025,Tianyuan Xu,"Peking University, Beijing, China",research university
2502.07803,2025,Yiwen Guo,"Independent Researcher, Beijing, China",independent researcher
2503.17354,2025,David Rein,Model Evaluation & Threat Research (METR),AI safety nonprofit
2503.17354,2025,Joel Becker,Model Evaluation & Threat Research (METR),AI safety nonprofit
2503.17354,2025,Amy Deng,Model Evaluation & Threat Research (METR),AI safety nonprofit
2503.17354,2025,Seraphina Nix,Model Evaluation & Threat Research (METR),AI safety nonprofit
2503.17354,2025,Chris Canal,Equistamp,tech company
2503.17354,2025,Daniel O'Connel,Equistamp,tech company
2503.17354,2025,Pip Arnott,Independent Contributor,independent researcher
2503.17354,2025,Ryan Bloom,Model Evaluation & Threat Research (METR),AI safety nonprofit
2503.17354,2025,Thomas Broadley,Model Evaluation & Threat Research (METR),AI safety nonprofit
2503.17354,2025,Katharyn Garcia,Model Evaluation & Threat Research (METR),AI safety nonprofit
2503.17354,2025,Brian Goodrich,Model Evaluation & Threat Research (METR),AI safety nonprofit
2503.17354,2025,Max Hasin,Model Evaluation & Threat Research (METR),AI safety nonprofit
2503.17354,2025,Sami Jawhar,Model Evaluation & Threat Research (METR),AI safety nonprofit
2503.17354,2025,Megan Kinniment,Model Evaluation & Threat Research (METR),AI safety nonprofit
2503.17354,2025,Thomas Kwa,Model Evaluation & Threat Research (METR),AI safety nonprofit
2503.17354,2025,Aron Lajko,Independent Contributor,independent researcher
2503.17354,2025,Nate Rush,Model Evaluation & Threat Research (METR),AI safety nonprofit
2503.17354,2025,Lucas Jun Koba Sato,Model Evaluation & Threat Research (METR),AI safety nonprofit
2503.17354,2025,Sydney Von Arx,Model Evaluation & Threat Research (METR),AI safety nonprofit
2503.17354,2025,Ben West,Model Evaluation & Threat Research (METR),AI safety nonprofit
2503.17354,2025,Lawrence Chan,Model Evaluation & Threat Research (METR),AI safety nonprofit
2503.17354,2025,Elizabeth Barnes,Model Evaluation & Threat Research (METR),AI safety nonprofit
2501.06485,2025,En Xu,"Department of Electronic Engineering, Tsinghua University",research university
2501.06485,2025,Can Rong,"Department of Electronic Engineering, Tsinghua University",research university
2501.06485,2025,Jingtao Ding,"Department of Electronic Engineering, Tsinghua University",research university
2501.06485,2025,Yong Li,"Department of Electronic Engineering, Tsinghua University",research university
2503.14973,2025,Rishav Rishav,"University of Calgary, Mila",research university with affiliated AI institute
2503.14973,2025,Somjit Nath,"McGill University, Mila",research university with affiliated AI institute
2503.14973,2025,Vincent Michalski,"Université de Montréal, Mila",research university with affiliated AI institute
2503.14973,2025,Samira Ebrahimi Kahou,"University of Calgary, Canada CIFAR AI Chair, Mila",research university with affiliated AI institute
2503.06202,2025,Wei Liu,"School of Computer Science and Technology, HUST",research university
2503.06202,2025,Zhiying Deng,"Faculty of Artificial Intelligence in Education, Central China Normal University",research university
2503.06202,2025,Zhongyu Niu,"School of Computer Science and Technology, HUST",research university
2503.06202,2025,Jun Wang,iWudao Tech,tech company
2503.06202,2025,Haozhao Wang,"School of Computer Science and Technology, HUST",research university
2503.06202,2025,Zhigang Zeng,"School of Artificial Intelligence and Automation, HUST",research university
2503.06202,2025,Ruixuan Li,"School of Computer Science and Technology, HUST",research university
2503.12917,2025,Lin-Han Jia,"National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China",research university
2503.12917,2025,Wen-Chao Hu,"National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China; School of Artificial Intelligence, Nanjing University, Nanjing, China",research university
2503.12917,2025,Jie-Jing Shao,"National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China; School of Artificial Intelligence, Nanjing University, Nanjing, China",research university
2503.12917,2025,Lan-Zhe Guo,"National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China; School of Intelligence Science and Technology, Nanjing University, Nanjing, China",research university
2503.12917,2025,Yu-Feng Li,"National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China; School of Artificial Intelligence, Nanjing University, Nanjing, China",research university
2502.07944,2025,Brian Lu,"Purdue University West Lafayette, IN 47906, United States",research university
2502.07944,2025,Dennis Pham,"Purdue University West Lafayette, IN 47906, United States",research university
2502.07944,2025,Ti-Chiun Chang,"MRL, Merck & Co., Inc. Rahway, NJ 07065, United States",pharmaceutical company research lab
2502.07944,2025,Michael Lovette,"MRL, Merck & Co., Inc. Rahway, NJ 07065, United States",pharmaceutical company research lab
2502.07944,2025,Terri Bui,"MRL, Merck & Co., Inc. Rahway, NJ 07065, United States",pharmaceutical company research lab
2502.07944,2025,Stephen Ma,"MRL, Merck & Co., Inc. Rahway, NJ 07065, United States",pharmaceutical company research lab
2503.10009,2025,Bowen Zhang,"Ningbo Artificial Intelligence Institute, Shanghai Jiao Tong University, Ningbo, China; Department of Automation, Shanghai Jiao Tong University, Shanghai, China",research university
2503.10009,2025,Pengcheng Luo,"Ningbo Artificial Intelligence Institute, Shanghai Jiao Tong University, Ningbo, China; Department of Automation, Shanghai Jiao Tong University, Shanghai, China",research university
2503.10009,2025,Genke Yang,"Ningbo Artificial Intelligence Institute, Shanghai Jiao Tong University, Ningbo, China; Department of Automation, Shanghai Jiao Tong University, Shanghai, China",research university
2503.10009,2025,Boon-Hee Soong,"School of Electrical and Electronics Engineering, Nanyang Technological University, Singapore",research university
2503.10009,2025,Chau Yuen,"School of Electrical and Electronics Engineering, Nanyang Technological University, Singapore",research university
2503.04291,2025,Tianyang Zhang,"Learnable.ai, Shanghai, China",AI tech startup
2503.04291,2025,Zhuoxuan Jiang,"Shanghai Business School, Shanghai, China",business school
2503.04291,2025,Haotian Zhang,"Learnable.ai, Shanghai, China",AI tech startup
2503.04291,2025,Lin Lin,"UCloud Technology Co. Ltd., Shanghai, China",tech company
2503.04291,2025,Shaohua Zhang,"Shanghai Business School, Shanghai, China",business school
2501.18296,2025,Chris Partridge,"BORO Solutions Ltd, University of Westminster, London, UK",consulting company and research university
2501.18296,2025,Andrew Mitchell,"BORO Solutions Ltd, University of Westminster, London, UK",consulting company and research university
2501.18296,2025,Sergio de Cesare,"Westminster Business School, University of Westminster, London, UK",research university
2501.18296,2025,John Beverley,"Department of Philosophy, University at Buffalo, Buffalo, USA",research university
2502.08119,2025,Jiahao You,"The Key Laboratory of Dynamic Cognitive System of Electromagnetic Spectrum Space, Ministry of Industry and Information Technology, Nanjing University of Aeronautics and Astronautics, Nanjing, Jiangsu, 211106, China",research university
2502.08119,2025,Ziye Jia,"The Key Laboratory of Dynamic Cognitive System of Electromagnetic Spectrum Space, Ministry of Industry and Information Technology, Nanjing University of Aeronautics and Astronautics, Nanjing, Jiangsu, China; National Mobile Communications Research Laboratory, Southeast University, Nanjing, Jiangsu, 211111, China",research university
2502.08119,2025,Chao Dong,"The Key Laboratory of Dynamic Cognitive System of Electromagnetic Spectrum Space, Ministry of Industry and Information Technology, Nanjing University of Aeronautics and Astronautics, Nanjing, Jiangsu, 211106, China",research university
2502.08119,2025,Qihui Wu,"The Key Laboratory of Dynamic Cognitive System of Electromagnetic Spectrum Space, Ministry of Industry and Information Technology, Nanjing University of Aeronautics and Astronautics, Nanjing, Jiangsu, 211106, China",research university
2502.08119,2025,Zhu Han,"Department of Electrical and Computer Engineering, University of Houston, Houston, TX 77004, USA; Department of Computer Science and Engineering, Kyung Hee University, Seoul 446-701, South Korea",research university
2501.13533,2025,Francis Rhys Ward,Imperial College London,research university
2503.15726,2025,Joseph Emmanuel DL Dayo,"University of the Philippines, Diliman, Quezon City, Philippines",research university
2503.15726,2025,Michel Onasis S. Ogbinar,"University of the Philippines, Diliman, Quezon City, Philippines",research university
2503.15726,2025,Prospero C. Naval,"University of the Philippines, Diliman, Quezon City, Philippines",research university
2503.16326,2025,Long Yuan,"Beijing Jiaotong University, Beijing, China",research university
2503.16326,2025,Fengran Mo,"University of Montreal, Montreal, Quebec, Canada",research university
2503.16326,2025,Kaiyu Huang,"Beijing Jiaotong University, Beijing, China",research university
2503.16326,2025,Wenjie Wang,"Beijing Jiaotong University, Beijing, China",research university
2503.16326,2025,Wangyuxuan Zhai,"Beijing Jiaotong University, Beijing, China",research university
2503.16326,2025,Xiaoyu Zhu,"Beijing Jiaotong University, Beijing, China",research university
2503.16326,2025,You Li,"Beijing Jiaotong University, Beijing, China",research university
2503.16326,2025,Jinan Xu,"Beijing Jiaotong University, Beijing, China",research university
2503.16326,2025,Jian-Yun Nie,"University of Montreal, Montreal, Quebec, Canada",research university
2503.05592,2025,Huatong Song,"Gaoling School of Artificial Intelligence, Renmin University of China",research university
2503.05592,2025,Jinhao Jiang,"Gaoling School of Artificial Intelligence, Renmin University of China",research university
2503.05592,2025,Yingqian Min,"Gaoling School of Artificial Intelligence, Renmin University of China",research university
2503.05592,2025,Jie Chen,"Gaoling School of Artificial Intelligence, Renmin University of China",research university
2503.05592,2025,Zhipeng Chen,"Gaoling School of Artificial Intelligence, Renmin University of China",research university
2503.05592,2025,Wayne Xin Zhao,"Gaoling School of Artificial Intelligence, Renmin University of China",research university
2503.05592,2025,Lei Fang,DataCanvas Alaya NeW,tech company
2503.05592,2025,Ji-Rong Wen,"Gaoling School of Artificial Intelligence, Renmin University of China",research university
2502.00691,2025,Haozhe Wang,Hong Kong University of Science and Technology,research university
2502.00691,2025,Long Li,INFLY Tech,tech company
2502.00691,2025,Chao Qu,INFLY Tech,tech company
2502.00691,2025,Fengming Zhu,Hong Kong University of Science and Technology,research university
2502.00691,2025,Weidi Xu,INFLY Tech,tech company
2502.00691,2025,Wei Chu,INFLY Tech,tech company
2502.00691,2025,Fangzhen Lin,Hong Kong University of Science and Technology,research university
2504.00762,2025,Jianhao Chen,"State Key Laboratory for Novel Software Technology, Nanjing University",research university
2504.00762,2025,Zishuo Xun,The University of Auckland,research university
2504.00762,2025,Bocheng Zhou,Shanghai Artificial Intelligence Laboratory,industry research lab
2504.00762,2025,Han Qi,Shanghai Artificial Intelligence Laboratory,industry research lab
2504.00762,2025,Hangfan Zhang,The Pennsylvania State University,research university
2504.00762,2025,Qiaosheng Zhang,Shanghai Artificial Intelligence Laboratory,industry research lab
2504.00762,2025,Yang Chen,The University of Auckland,research university
2504.00762,2025,Wei Hu,"State Key Laboratory for Novel Software Technology, Nanjing University",research university
2504.00762,2025,Yuzhong Qu,"State Key Laboratory for Novel Software Technology, Nanjing University",research university
2504.00762,2025,Wanli Ouyang,Shanghai Artificial Intelligence Laboratory,industry research lab
2504.00762,2025,Shuyue Hu,Shanghai Artificial Intelligence Laboratory,industry research lab
2501.11223,2025,Maciej Besta,ETH Zurich,research university
2501.11223,2025,Julia Barth,ETH Zurich,research university
2501.11223,2025,Eric Schreiber,ETH Zurich,research university
2501.11223,2025,Ales Kubicek,ETH Zurich,research university
2501.11223,2025,Afonso Catarino,ETH Zurich,research university
2501.11223,2025,Robert Gerstenberger,ETH Zurich,research university
2501.11223,2025,Piotr Nyczyk,Cledar,tech company
2501.11223,2025,Patrick Iff,ETH Zurich,research university
2501.11223,2025,Yueling Li,BASF SE,industrial corporation
2501.11223,2025,Sam Houliston,ETH Zurich,research university
2501.11223,2025,Tomasz Sternal,ETH Zurich,research university
2501.11223,2025,Marcin Copik,ETH Zurich,research university
2501.11223,2025,Grzegorz Kwaśniewski,ETH Zurich,research university
2501.11223,2025,Jürgen Müller,BASF SE,industrial corporation
2501.11223,2025,Łukasz Flis,Cyfronet AGH,national computing center
2501.11223,2025,Hannes Eberhard,ETH Zurich,research university
2501.11223,2025,Zixuan Chen,ETH Zurich,research university
2501.11223,2025,Hubert Niewiadomski,Cledar,tech company
2501.11223,2025,Torsten Hoefler,ETH Zurich,research university
2502.15662,2025,Vincent Hsiao,"NRC Postdoctoral Fellow, Naval Research Laboratory, Washington DC, United States",government research lab
2502.15662,2025,Mark Roberts,"Naval Research Laboratory, Washington DC, United States",government research lab
2502.15662,2025,Laura M. Hiatt,"Naval Research Laboratory, Washington DC, United States",government research lab
2502.15662,2025,George Konidaris,"Brown University, Providence RI, United States",research university
2502.15662,2025,Dana Nau,"University of Maryland, College Park, MD, United States",research university
2504.00424,2025,Jianshu She,Mohamed bin Zayed University of Artificial Intelligence (MBZUAI),research university
2504.00424,2025,Zhuohao Li,"University of California, Los Angeles",research university
2504.00424,2025,Zhemin Huang,Stanford University,research university
2504.00424,2025,Qi Li,Independent Researcher,independent researcher
2504.00424,2025,Peiran Xu,"University of California, Los Angeles",research university
2504.00424,2025,Haonan Li,Mohamed bin Zayed University of Artificial Intelligence (MBZUAI),research university
2504.00424,2025,Qirong Ho,Mohamed bin Zayed University of Artificial Intelligence (MBZUAI),research university
2501.12942,2025,Zhuoran Li,"Institute for Interdisciplinary Information Sciences (IIIS), Tsinghua University",research university
2501.12942,2025,Ruishuo Chen,"School of Mathematics, Nanjing University",research university
2501.12942,2025,Hai Zhong,"Institute for Interdisciplinary Information Sciences (IIIS), Tsinghua University",research university
2501.12942,2025,Longbo Huang,"Institute for Interdisciplinary Information Sciences (IIIS), Tsinghua University",research university
